Title,Description,Deadline,D_day,Area,Category,Education,EmploymentType,Field1,Field2,Company,JobPost,CollectDate
[부동산 앱 다방] 운영정보팀 채용공고 (신입/경력),채용공고 상세,20201018,11,서울 서초구,경력무관,초대졸↑,정규직,,,(주)스테이션3 (부동산 앱 다방),http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=38809344&location=ts&searchword=IT&searchType=search&paid_fl=n,2020-10-07
"OA , 네트워크 전산장비 유지보수 (의왕)","채용공고 상세OA , 네트워크 전산장비 유지보수 (의왕)2000년 07월 21일에 설립된 컴퓨터 제조업업종의 네트윅시공,정보통신공사,컴퓨터,응용 소프트웨어 개발 및 공급업,컴퓨터운영용역사업을 하는 중소기업,  주식회사기업 입니다.모집부문 및 상세내용공통 자격요건ㆍ학력 : 고졸 이상ㆍ나이/성별 : 무관/남전산장비 유지보수기술지원1팀 1명담당업무ㆍOA 전산장비( PC , WS , 노트북 등) HW SW 유지보수,네트워크 유지보수지원자격ㆍ경력 : 신입             ㆍ기타 필수 사항        우대사항ㆍ인근거주자, 운전가능자, 해당직무 근무경험, 문서작성 우수자근무조건ㆍ근무형태:정규직(수습기간)-3개월ㆍ근무일시:주 5일(월~금) 08:00 ~ 17:00ㆍ급여:면접후 결정ㆍ근무지역:(16082) 경기 의왕시 철도박물관로 37 현대자동차그룹 의왕연구소(삼동) - 서울 1호선 의왕 에서 800m 이내전형절차 서류전형 1차면접 2차면접 최종합격접수기간 / 방법ㆍ접수기간:2020년 10월 5일 (월) 00시 ~ 2020년 10월 30일 (금) 24시ㆍ접수방법:사람인 입사지원ㆍ이력서양식:사람인 온라인 이력서ㆍ제출서류:유의사항ㆍ학력, 성별, 연령을 보지않는 블라인드 채용입니다. ㆍ입사지원 서류에 허위사실이 발견될 경우, 채용확정 이후라도 채용이 취소될 수 있습니다.ㆍ모집분야별로 마감일이 상이할 수 있으니 유의하시길 바랍니다.",20201204,58,경기 의왕시,신입,고졸↑,정규직,,,올넷피아(주),http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=38853423&location=ts&searchword=IT&searchType=search&paid_fl=n,2020-10-07
[무나니] 여성의류 쇼핑몰 스타일리스트 모집,"채용공고 상세[무나니] 여성의류 쇼핑몰 스타일리스트 모집2009년 12월 16일에 설립된 전자상거래 소매 중개업업종의 전자상거래업,의류,의류,신발,수영복사업을 하는 중소기업,  유한회사기업 입니다.모집부문 및 상세내용공통 자격요건ㆍ학력 : 무관ㆍ나이/성별 : 무관스타일리스트(MD팀)MD팀 1명담당업무ㆍ상품기획/소싱, 촬영기획/스타일링, 시즌별 전략 및 스케줄 관리, 트렌드 분석 및 제안, 촬영 보조, 상품 업로드지원자격ㆍ경력 : 신입/경력 (년수무관)            ㆍ기타 필수 사항        우대사항ㆍ해당직무 근무경험, 컴퓨터 활용 능력 우수ㆍ메이져 여성의류 쇼핑몰 출신 우대근무조건ㆍ근무형태:정규직(수습기간)-2개월ㆍ근무일시:주 5일(월~금) 오전 9시 30분~오후 6시 30분ㆍ급여:4,000만원 이상ㆍ근무지역:(07806) 서울 강서구 공항대로 212 문영 퀸즈파크11차(마곡동) - 서울 5호선 마곡 에서 800m 이내전형절차 서류전형 1차면접 최종합격접수기간 / 방법ㆍ접수기간:2020년 9월 23일 (수) 13시  ~ 2020년 11월 22일 (일) 24시ㆍ접수방법:사람인 입사지원ㆍ이력서양식:사람인 온라인 이력서ㆍ제출서류:- 자기소개서,포트폴리오(필수)유의사항ㆍ학력, 성별, 연령을 보지않는 블라인드 채용입니다. ㆍ입사지원 서류에 허위사실이 발견될 경우, 채용확정 이후라도 채용이 취소될 수 있습니다.ㆍ모집분야별로 마감일이 상이할 수 있으니 유의하시길 바랍니다.",20201122,46,,,,,,,(주)올애즈컴퍼니,http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=38821109&location=ts&searchword=IT&searchType=search&paid_fl=n,2020-10-07
전산기기 유지보수 (을지로),"채용공고 상세전산기기 유지보수 (을지로)2010년 07월 16일에 설립된 기타 정보기술 및 컴퓨터운영 관련 서비스업업종의 저장장치,컴퓨터,주변기기 유지보수,도소매/소프트웨어 개발/무역사업을 하는 중소기업,  주식회사기업 입니다.모집부문 및 상세내용공통 자격요건ㆍ학력 : 고졸 이상ㆍ나이/성별 : 무관금융권 PC 전산기기 유지보수CS/기술 지원 00명담당업무ㆍ전산기기 유지보수지원자격ㆍ경력 : 경력 (년수무관)(주임, 대리, 과장급)            ㆍ기타 필수 사항        우대사항ㆍ자동차운전면허ㆍ인근거주자, 해당직무 근무경험근무조건ㆍ근무형태:정규직(수습기간)-3개월ㆍ근무일시:주 5일(월~금)ㆍ급여:면접후 결정(회사내규에 따름 - 면접 후 결정)ㆍ근무지역:(04538) 서울 중구 을지로 66 외환은행본점 - 서울 2호선 을지로입구 에서 300m 이내전형절차 서류전형 1차면접 2차면접 최종합격접수기간 / 방법ㆍ접수기간:2020년 10월 5일 (월) 10시  ~ 2020년 11월 4일 (수) 24시ㆍ접수방법:사람인 입사지원, 홈페이지 지원ㆍ이력서양식:사람인 온라인 이력서ㆍ제출서류:유의사항ㆍ학력, 성별, 연령을 보지않는 블라인드 채용입니다. ㆍ입사지원 서류에 허위사실이 발견될 경우, 채용확정 이후라도 채용이 취소될 수 있습니다.ㆍ모집분야별로 마감일이 상이할 수 있으니 유의하시길 바랍니다.",20201104,28,서울 중구,경력,고졸↑,정규직,,,(주)위드컴,http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=38855444&location=ts&searchword=IT&searchType=search&paid_fl=n,2020-10-07
[프리랜서] 합성 그래픽 디자이너 모집,"채용공고 상세[프리랜서] 합성 그래픽 디자이너 모집2017년 04월 19일에 설립된 사업 및 무형 재산권 중개업업종의 저작권중개대리업,통신판매업,스튜디오렌탈,컨텐츠온라인정보제공업사업을 하는 중견기업,  주식회사기업 입니다.모집부문 및 상세내용공통 자격요건ㆍ학력 : 무관ㆍ나이/성별 : 무관[프리랜서] 합성 그래픽 디자이너 모집 0명담당업무ㆍ합성 그래픽 콘텐츠 제작지원자격ㆍ경력 : 무관             ㆍ기타 필수 사항        우대사항근무조건ㆍ근무형태:프리랜서ㆍ근무일시:ㆍ급여:회사내규에 따름ㆍ근무지역:(121-749) 서울 마포구 염리동 168-9 재화스퀘어 12층 - 서울 5호선 공덕 에서 500m 이내전형절차 서류전형 1차면접 최종합격접수기간 / 방법ㆍ접수기간:2020년 9월 4일 (금) 09시  ~ 2020년 11월 3일 (화) 24시ㆍ접수방법:사람인 입사지원ㆍ이력서양식:사람인 온라인 이력서ㆍ제출서류:포트폴리오 제출유의사항ㆍ학력, 성별, 연령을 보지않는 블라인드 채용입니다. ㆍ입사지원 서류에 허위사실이 발견될 경우, 채용확정 이후라도 채용이 취소될 수 있습니다.- 포토샵 능숙자- 스톡 콘텐츠 경험자 우대- 동종업계 경력자 우대- 포트폴리오 첨부 - 사이트(www.gettyimagesbank.com)의 콘텐츠를 확인 후 지원 바랍니다.ㆍ모집분야별로 마감일이 상이할 수 있으니 유의하시길 바랍니다.",20201103,27,서울 마포구,경력무관,학력무관,프리랜서,,,(주)게티이미지코리아,http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=38723795&location=ts&searchword=IT&searchType=search&paid_fl=n,2020-10-07
로얄코펜하겐 물류부 모집,"채용공고 상세로얄코펜하겐 물류부 모집상품 종합 도매업업종의 무역사업을 하는 중소기업,  외국인 투자기업,  수출입 기업 입니다.모집부문 및 상세내용공통 자격요건ㆍ학력 : 무관ㆍ나이/성별 : 26세~36세/남물류팀물류부 1명담당업무ㆍ물류업무, 제품 입출고지원자격ㆍ경력 : 신입 (사원, 팀원급, 면접 후 결정)            ㆍ기타 필수 사항        우대사항ㆍ운전가능자근무조건ㆍ근무형태:정규직(수습기간)-3개월ㆍ근무일시:주 5일(월~금) 오전 9시~오후 6시ㆍ급여:회사내규에 따름ㆍ근무지역:(12736) 경기 광주시 초월읍 도곡안길 19-1 - 경강선 초월 에서 500m 이내전형절차 서류전형 1차면접 2차면접 최종합격접수기간 / 방법ㆍ접수기간:2020년 9월 8일 (화) 17시 ~ 2020년 11월 7일 (토) 24시ㆍ접수방법:사람인 입사지원ㆍ이력서양식:사람인 온라인 이력서ㆍ제출서류:이력서, 자기소개서유의사항ㆍ학력, 성별, 연령을 보지않는 블라인드 채용입니다. ㆍ입사지원 서류에 허위사실이 발견될 경우, 채용확정 이후라도 채용이 취소될 수 있습니다.ㆍ모집분야별로 마감일이 상이할 수 있으니 유의하시길 바랍니다.언어를 감지갈리시아어구자라트어그루지야어그리스어네덜란드어네팔어노르웨이어덴마크어독일어라오어라트비아어라틴어러시아어루마니아어룩셈부르크어리투아니아어마라티어마오리어마케도니아어말라가시어말라얄람어말레이어몰타어몽골어몽족미얀마어 (버마어)바스크어베트남어벨로루시어벵골의보스니아어불가리아어사모아어세르비아어세부아노세소토어소말리아어쇼나어순다어스와힐리어스웨덴어스코틀랜드 게일어스페인어슬로바키아어슬로베니아어신디어신할라어아랍어아르메니아어아이슬란드어아이티 프랑스 말아일랜드어아제르바이잔어아프리칸스어알바니아어암하라어에스토니아어에스페란토 말영어요루바어우르두어우즈베크어우크라이나어웨일즈어이그보어이디시어이탈리아어인도네시아어일본어자바어줄루어중국어(간체)중국어(번체)체와어체코어카자흐어카탈로니아어칸나다어코르시카어코사어쿠르드어크로아티아어크메르어키르기스어타갈로그어타밀어타직어태국어터키어텔루구어파슈토어펀자브어페르시아어포르투갈어폴란드어프랑스어프리지아어핀란드어하와이 사람하우사어한국어헝가리어히브리어힌디어갈리시아어구자라트어그루지야어그리스어네덜란드어네팔어노르웨이어덴마크어독일어라오어라트비아어라틴어러시아어루마니아어룩셈부르크어리투아니아어마라티어마오리어마케도니아어말라가시어말라얄람어말레이어몰타어몽골어몽족미얀마어 (버마어)바스크어베트남어벨로루시어벵골의보스니아어불가리아어사모아어세르비아어세부아노세소토어소말리아어쇼나어순다어스와힐리어스웨덴어스코틀랜드 게일어스페인어슬로바키아어슬로베니아어신디어신할라어아랍어아르메니아어아이슬란드어아이티 프랑스 말아일랜드어아제르바이잔어아프리칸스어알바니아어암하라어에스토니아어에스페란토 말영어요루바어우르두어우즈베크어우크라이나어웨일즈어이그보어이디시어이탈리아어인도네시아어일본어자바어줄루어중국어(간체)중국어(번체)체와어체코어카자흐어카탈로니아어칸나다어코르시카어코사어쿠르드어크로아티아어크메르어키르기스어타갈로그어타밀어타직어태국어터키어텔루구어파슈토어펀자브어페르시아어포르투갈어폴란드어프랑스어프리지아어핀란드어하와이 사람하우사어한국어헝가리어히브리어힌디어 음성 기능은 200자로 제한됨옵션 : 역사 : 피드백 : Donate닫기",20201107,31,경기 광주시,신입,학력무관,정규직,주방용품,상품입출고,한국로얄코펜하겐(주),http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=38746078&location=ts&searchword=IT&searchType=search&paid_fl=n,2020-10-07
[포티투마루] 전문연구요원 병역특례 개발자 모집,"채용공고 상세[포티투마루] 전문연구요원 병역특례 개발자 모집2015년 10월 29일에 설립된 응용 소프트웨어 개발 및 공급업업종의 소프트웨어 개발,공급,인터넷정보사업을 하는 중소기업,  스타트업,  주식회사,  병역특례 인증업체기업 입니다.모집부문 및 상세내용포티투마루 개발팀은 딥러닝 기반 딥 시맨틱 Question Answering,검색, 대화 엔진 등을 개발하고 있습니다.개발을 좋아하고 즐기며, 우리가 만든 제품이 세상을 바꿀 수 있다고 믿는 분이라면 누구든 지원 가능합니다.함께 성장해 세계정복까지 이뤄낼 당신의 지원을 기다리겠습니다! 전문연구요원 편입자격이 있는 분이라면, 2020년 편입 지원 가능합니다. joinus@42maru.ai- 이력서/병적증명서 첨부(필수)- GitHub 주소 첨부(보유시)구분직무기본요건(병역특례)전문연구요원§ 딥러닝 기반 인공지능 플랫폼기술 연구 수행   -  QA (Question Answering)  - 텍스트  분석 (TA, Text Analytics)  - 이미지/동영상  분석 (Vision)  - 자연어  처리 (NLP, NLU, NLG)  - 정보  검색 (IR, Information Retrieval)  - 대화  모델 (DM, Dialog Management)§ 전산, 통계,  정보, 컴퓨터공학 및 머신러닝  관련 분야 등,  병무청에서 인정하는 자연계 석사 이상 학위를 취득한 분    (석･박사 통합과정  수료 포함)§ 보충역으로  자연계 학사 이상 학위를 취득한 분§ 타  회사 근무 중인 전직 대상자 지원가능기업문화   및 주요복지§ 시간선택  유연근무제    (시차  출퇴근제)§ GPU  장비 지원§ 개인  맞춤 업무 장비 지원§ 국내∙외  세미나 및 직무 교육 지원§ 자기  계발 도서 구매 지원(특례 종료 후)§ 국내  및 해외 대학원 진학 지원§ 해외  AI 연구소 교환연구원 제도§ 해외법인  근무 제도§ 닉네임을  사용하는 수평 문화§ 스톡옵션  제도§ 성과  연동 인센티브 제도§ 중소기업  소득세 감면제도 (최대  90%)§ 퇴직금  및 건강검진, 4대보험§ 리프레시  휴가 제도§ 경조  휴가 및 경조사비 지원§ 명절  선물, 생일  휴가 및 선물§ 부서  회식 및 워크샵 지원지원방법§ 이력서/자기소개서(자사양식)을 사람인//로켓펀치를  통해 접수§ GitHub,  블로그,  SNS 등 개발 포트폴리오 별도 보유 시,  이력서 기재근무조건ㆍ근무형태:정규직, 병역특례(전문연구요원,보충역)ㆍ근무일시:주 5일(월~금) 시차 출퇴근제(08:30, 09:00, 09:30)운영ㆍ급여:회사내규에 따름ㆍ근무지역:(08801) 서울 관악구 남부순환로 1925 호전크리닉스타워 6층, 8층 포티투마루(봉천동) - 서울 2호선 낙성대 에서 100m 이내전형절차 서류전형 1차면접 2차면접 최종합격접수기간 / 방법ㆍ접수기간:2020년 10월 05일 (월) 11시  ~ 채용시 마감ㆍ접수방법:사람인 입사지원ㆍ이력서양식:자사양식ㆍ제출서류:이력서, 경력기술서, 자기소개서유의사항ㆍ학력, 성별, 연령을 보지않는 블라인드 채용입니다. ㆍ입사지원 서류에 허위사실이 발견될 경우, 채용확정 이후라도 채용이 취소될 수 있습니다.ㆍ모집분야별로 마감일이 상이할 수 있으니 유의하시길 바랍니다.",채용시,999,서울 관악구,경력무관,학력무관,정규직·전문연구요원,,,주식회사 포티투마루,http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=38857543&location=ts&searchword=IT&searchType=search&paid_fl=n,2020-10-07
경북산업직업전문학교 지게차/굴삭기/로더 직업훈련교사 모집,"채용공고 상세경북산업직업전문학교 지게차/굴삭기/로더 직업훈련교사 모집기타 기술 및 직업훈련학원업종의 직업훈련사업을 하는 중소기업,  학교/교육기관기업 입니다.모집부문 및 상세내용공통 자격요건ㆍ학력 : 대졸 이상 (2,3년)ㆍ나이/성별 : 무관직업훈련교사(지게차/굴삭기)교무2팀 1명담당업무ㆍ지게차/굴삭기/로더 등의 건설기계 운전 강의 및 훈련생관리지원자격ㆍ경력 : 무관 (신입도 지원 가능)            ㆍ기타 필수 사항        - 직업능력개발훈련교사(중기운전3급)우대사항ㆍ기계/자동차/조선공학ㆍ컴퓨터활용능력 우수, 문서작성 우수자, 인근거주자, 운전가능자근무조건ㆍ근무형태:정규직ㆍ근무일시:주 5일(월~금) 오전 9시~오후 6시ㆍ급여:3,800~4,000만원ㆍ근무지역:(701-823) 대구 동구 신천3동 68-1 - 대구 1호선 동대구역 에서 200m 이내전형절차 서류전형 1차면접 2차면접 최종합격접수기간 / 방법ㆍ접수기간:2020년 9월 18일 (금) 18시  ~ 2020년 11월 17일 (화) 24시ㆍ접수방법:사람인 입사지원ㆍ이력서양식:사람인 온라인 이력서ㆍ제출서류:이력서자기소개서유의사항ㆍ학력, 성별, 연령을 보지않는 블라인드 채용입니다. ㆍ입사지원 서류에 허위사실이 발견될 경우, 채용확정 이후라도 채용이 취소될 수 있습니다.ㆍ모집분야별로 마감일이 상이할 수 있으니 유의하시길 바랍니다.",20201117,41,,,,,직업전문학교,전문직업강사,경북산업직업전문학교,http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=38801370&location=ts&searchword=IT&searchType=search&paid_fl=n,2020-10-07
(주)와우소프트 - QA 파트 신규인원 모집공고,"채용공고 상세모집부문 / 자격요건 담당업무 자격요건 / 우대사항- 제품 TEST CASE 작성 및 분석- 품질 보증을 위한 TEST 수행- 결함 리포팅 및 관리[학력] - 초대졸이상[자격요건]- 경력 무관- 원활한 커뮤니케이션이 가능한 분- 반복작업에 능숙하며 꼼꼼한 분- 영문 문서 작성 및 커뮤니케이션 가능자 [우대사항]- OA관련 자격증 또는 활용 우수한자- 관련업무 유경험자근무형태정규직근무부서신규사업본부 SQE/TQE사업부 검증팀근무요일/시간주 5일(월~금) 오전 9시~오후 6시근무지역용인 - 기흥구급여면접후 결정회사주소경기도 용인시 기흥구 영덕동 1029 7층전형절차 / 제출서류전형절차1차 서류전형 , 2차 실무진면접 , 3차 임원면접(필요시)제출서류- 이력서, 자기소개서 제출 - 최종합격 후 졸업증명서, 최종학교 전 학년 성적 증명서, 공인시험 및 기타 자격증 사본(소지자에 한함) , 가족관계증명서, 주민등록등본 등 제출접수기간 / 방법접수기간~ 2020년 10월 14일 (수)이력서양식사람인 온라인 이력서접수방법사람인 입사지원기타 유의사항입사지원 서류에 허위사실이 발견될 경우, 채용확정 이후라도 채용이 취소될 수 있습니다.",20201014,7,서울 구로구,경력무관,초대졸↑,정규직,,,(주)와우소프트,http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=38769700&location=ts&searchword=IT&searchType=search&paid_fl=n,2020-10-07
[청년디지털일자리사업] 서버 개발자 채용의 件,"채용공고 상세[청년디지털일자리사업] 서버 개발자 채용의 件2014년 11월 21일에 설립된 응용 소프트웨어 개발 및 공급업업종의 소프트웨어 개발,공급,품질보증,컨설팅사업을 하는 중소기업 입니다.모집부문 및 상세내용공통 자격요건ㆍ학력 : 대졸 이상 (2,3년)ㆍ나이/성별 : 무관서버 개발자 채용의 件 0명업무역량ㆍ(필수) Java 언어ㆍ(필수) Oracle DB, SQLㆍSpring 또는 SpringBoot 프레임워크 경험자ㆍLinux 서버 환경 경험자우대조건ㆍ경력 : 신입/경력 (년수무관)ㆍ클라우드(Azure, GCP, AWS) 경험자ㆍ취업보호대상자 : 국가 유공자 및 장애인 등 취업보호대상자는 관계법령에 의거하여 우대합니다.   보훈 및 장애인 지원자에 해당되시는 경우, 입사지원시 [포트폴리오/이력서] 첨부란에 반드시 관련 증명원을 첨부 바랍니다.   1. 보훈 지원자 : '보훈취업지원대상자 증명서' 발급하여 첨부   2. 장애인 지원자 : '장애인증명서 또는 복지카드' 첨부새로운 기술에 대한 두려움없이 주도적으로 본인의 역량을 발전시키고자 하는 인재를 모십니다.            ㆍ기타 필수 사항        우대사항근무조건ㆍ근무형태:정규직, 프리랜서ㆍ근무일시:주 5일(월~금) 오전 9시~오후 6시ㆍ급여:회사내규에 따름ㆍ근무지역:(08378) 서울 구로구 디지털로34길 27 대륭포스트타워3차(구로동) - 서울 2호선 구로디지털단지 에서 300m 이내전형절차 서류전형 1차면접 임원면접 최종합격접수기간 / 방법ㆍ접수기간:2020년 9월 29일 (화) 15시 ~ 2020년 11월 28일 (토) 24시ㆍ접수방법:사람인 입사지원ㆍ이력서양식:사람인 온라인 이력서ㆍ제출서류:유의사항ㆍ학력, 성별, 연령을 보지않는 블라인드 채용입니다. ㆍ입사지원 서류에 허위사실이 발견될 경우, 채용확정 이후라도 채용이 취소될 수 있습니다.ㆍ모집분야별로 마감일이 상이할 수 있으니 유의하시길 바랍니다.",20201128,52,서울 구로구,경력무관,초대졸↑,정규직·프리랜서,,,컴즈(주),http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=38846962&location=ts&searchword=IT&searchType=search&paid_fl=n,2020-10-07
온라인몰 웹디자이너  모집합니다.,"채용공고 상세온라인몰 웹디자이너  모집합니다.2009년 11월 04일에 설립된 스타킹 및 기타 양말 제조업업종의 양말편조,내의편조,외의편조 제조사업을 하는 중소기업 입니다.모집부문 및 상세내용공통 자격요건ㆍ학력 : 무관ㆍ나이/성별 : 무관온라인몰 웹디자이너 모집영업부 온라인팀 0명담당업무ㆍ온라인몰 상세페이지 작업 및 고객관리지원자격ㆍ경력 : 경력 1년 이상            ㆍ기타 필수 사항        우대사항근무조건ㆍ근무형태:정규직ㆍ근무일시:주 5일(월~금) 08시30분~18시ㆍ급여:면접후 결정(경력에 따른 협의)ㆍ근무지역:(54614) 전북 익산시 하나로3길 25 (주)아이니(금강동)전형절차 서류전형 1차면접 최종합격접수기간 / 방법ㆍ접수기간:2020년 10월 5일 (월) 10시  ~ 2020년 12월 4일 (금) 24시ㆍ접수방법:사람인 입사지원ㆍ이력서양식:사람인 온라인 이력서ㆍ제출서류:유의사항ㆍ학력, 성별, 연령을 보지않는 블라인드 채용입니다. ㆍ입사지원 서류에 허위사실이 발견될 경우, 채용확정 이후라도 채용이 취소될 수 있습니다.ㆍ모집분야별로 마감일이 상이할 수 있으니 유의하시길 바랍니다.",20201204,58,전북 익산시,경력1년↑,학력무관,정규직,,,(주)아이니,http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=38855342&location=ts&searchword=IT&searchType=search&paid_fl=n,2020-10-07
제품기획PM 부문 담당자 채용,"채용공고 상세제품기획PM 부문 담당자 채용2013년 08월 27일에 설립된 위생용 종이제품 제조업업종의 위생용품,유아용의류,기타 종이 및 판지 제조업,유아용수유용품,유아용식기,완구(고무,플라스틱,합성수지제품),의약품 도매업,화장품 및 화장용품 도매업사업을 하는 중소기업,  주식회사,  수출입 기업 입니다.모집부문 및 상세내용모집부문상세내용공통 자격요건ㆍ학력 : 대졸 이상 (2,3년)ㆍ나이/성별 : 무관(주)마더케이 제품기획/PM디자인연구소 상품개발팀 0명담당업무ㆍ- 신제품 기획/개발- 글로벌 트랜드 서치 및 분석을 통한 신규 상품기획- 신규제품 디자인 기획/제품개발- 제조사 공급사 발굴 및 커뮤니케이션-유관부서와의 협업을 통한 상품개발 기획- 데이터 분석을 통한 신제품 기획- 개발 프로젝트 일정 관리지원자격- 학력 : 초대졸 이상- 전공 : 무관- 경력 : 10년~15년(상품기획/개발/관리 경험자)- 제조/생산/입고 사이클에 대한 이해도가 높고  직접 핸들링 경험을 가진 자- 매출/재고/원가 관리 및 수요 예측 가능한 자- 포트폴리오 제출 필수우대조건- 제품 개발 경력 및 유경험자- MD 유경험자- 제품 디자인 전공자- 3D Tool 숙련자- 원할한 커뮤니케이션 가능자근무지- 본사(판교 이노밸리)            ㆍ기타 필수 사항        우대사항근무조건ㆍ근무형태:정규직(수습기간)-3개월ㆍ근무일시:주 5일(월~금) 오전 9시~오후 6시ㆍ급여:회사내규에 따름ㆍ근무지역:(13486) 경기 성남시 분당구 판교로 253 판교 이노밸리 B동 901호(삼평동)전형절차 서류전형 1차면접 2차면접 최종합격접수기간 / 방법ㆍ접수기간:2020년 10월 5일 (월) 16시  ~ 2020년 12월 4일 (금) 24시ㆍ접수방법:사람인 입사지원ㆍ이력서양식:사람인 온라인 이력서ㆍ제출서류:유의사항ㆍ학력, 성별, 연령을 보지않는 블라인드 채용입니다. ㆍ입사지원 서류에 허위사실이 발견될 경우, 채용확정 이후라도 채용이 취소될 수 있습니다.ㆍ모집분야별로 마감일이 상이할 수 있으니 유의하시길 바랍니다.",20201204,58,경기 성남시 분당구,경력10년↑,초대졸↑,정규직,,,(주)마더케이,http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=38861840&location=ts&searchword=IT&searchType=search&paid_fl=n,2020-10-07
법무 매니저 부장 임원급1,"채용공고 상세법무 매니저 부장 임원급12000년 08월 03일에 설립된 고용 알선업업종의 전문가해드헌팅,채용정보,구직컨텐츠 제공,여성전문인력사이트 운영/전자상거래/국제회의용역사업을 하는 중소기업,  외국 법인기업,  외부감사법인,  비영리단체/협회,  주식회사기업 입니다.모집부문 및 상세내용공통 자격요건ㆍ학력 : 대졸 이상 (4년)ㆍ나이/성별 : 무관법무 매니저 부장 임원급- 그룹 계열사2 0명담당업무ㆍ지원자격ㆍ경력 : 경력 10년 이상company: 그룹 계열사Poisiton: 법무 매니저 임원법무 관련 경력 10년이상팀 매니지먼트 경력 우대국내외 비즈니스 관련 계약서 검토si 컨설팅 관련 경력 우대영어 가능한 분 우대사업적 마인드를 갖춘 분 우대E-mail: dennis@hrkorea.co.kr(꼭 dennis@hrkorea.co.kr으로 이력서 첨부해 주시기 바랍니다..)담당: Dennis(tel: 02-3450-1242)****** 채용 시 마감 되니 관심 있는 분들의 빠른 지원 부탁 드립니다..******            ㆍ기타 필수 사항        우대사항근무조건ㆍ근무형태:정규직ㆍ근무일시:ㆍ급여:면접후 결정ㆍ근무지역:(137-070) 서울 서초구 서초동 1340-6 남강빌딩 11층 - 서울 3호선 양재 에서 800m 이내전형절차 서류전형 1차면접 2차면접 최종합격접수기간 / 방법ㆍ접수기간:2020년 10월 6일 (화) 08시  ~ 2020년 11월 5일 (목) 24시ㆍ접수방법:사람인 입사지원ㆍ이력서양식:사람인 온라인 이력서ㆍ제출서류:유의사항ㆍ학력, 성별, 연령을 보지않는 블라인드 채용입니다. ㆍ입사지원 서류에 허위사실이 발견될 경우, 채용확정 이후라도 채용이 취소될 수 있습니다.ㆍ모집분야별로 마감일이 상이할 수 있으니 유의하시길 바랍니다.",20201105,29,서울 서초구,경력10년↑,대졸↑,정규직,SI·시스템통합,법무,(주)에이치알그룹,http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=38864939&location=ts&searchword=IT&searchType=search&paid_fl=n,2020-10-07
"H/W( UNIX ,NT,LINUX서버) 엔지니어 신입 / 경력모집[나주/부산]","채용공고 상세H/W( UNIX ,NT,LINUX서버) 엔지니어 신입 / 경력모집[나주/부산]2009년 10월 12일에 설립된 컴퓨터 및 주변장치, 소프트웨어 도매업업종의 컴퓨터및주변장치,전자기 측정, 시험 및 분석 기구,컴퓨터 시스템 통합 자문 및 구축 서비스업,소프트웨어 설치,유지보수,개발,판매,기타 정보 기술 및 컴퓨터사업을 하는 중소기업,  주식회사기업 입니다.모집부문 및 상세내용공통 자격요건ㆍ학력 : 대졸 이상 (2,3년)ㆍ나이/성별 : 무관/남고객지원본부고객지원본부 0명담당업무ㆍH/W(UNIX / NT / LINUX 서버, 스토리지 등)  엔지니어 신입 / 경력 모집[나주/부산]지원자격ㆍ경력 : 신입/경력 1년 ~ 10년(사원, 과장, 차장급)            ㆍ기타 필수 사항        우대사항ㆍ운전가능자근무조건ㆍ근무형태:정규직(수습기간)-3개월ㆍ근무일시:주 5일(월~금) 오전 9시~오후 6시ㆍ급여:면접후 결정ㆍ근무지역:(58217) 전남 나주시 상야2길 7, B-512호(빛가람동, 중흥s클래스 메가티움 1차)전형절차 서류전형 1차면접 2차면접 최종합격접수기간 / 방법ㆍ접수기간:2020년 9월 18일 (금) 11시  ~ 2020년 10월 18일 (일) 24시ㆍ접수방법:사람인 입사지원ㆍ이력서양식:사람인 온라인 이력서ㆍ제출서류:사람인 온라인 이력서유의사항ㆍ학력, 성별, 연령을 보지않는 블라인드 채용입니다. ㆍ입사지원 서류에 허위사실이 발견될 경우, 채용확정 이후라도 채용이 취소될 수 있습니다.ㆍ모집분야별로 마감일이 상이할 수 있으니 유의하시길 바랍니다.",20201018,11,전남 나주시,신입·경력,초대졸↑,정규직,,,(주)지니텍,http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=38797811&location=ts&searchword=IT&searchType=search&paid_fl=n,2020-10-07
