Title,Description,Deadline,D_day,Area,Category,Education,EmploymentType,Field1,Field2,Company,JobPost,CollectDate
회로설계 및 전기·전자·제어 경력사원 채용,"채용공고 상세회로설계 및 전기·전자·제어 경력사원 채용그 외 기타 분류 안된 금속 가공 제품 제조업업종의 금고,방도금고,철선제품,금속스프링 제조,도소매,무역(수출),통신판매/부동산 임대사업을 하는 중소기업,  수출입 기업 입니다.모집부문 및 상세내용공통 자격요건ㆍ학력 : 대졸 이상 (4년)ㆍ나이/성별 : 무관회로설계 ( PCB설계 및 펌웨어 코딩 )기술팀 1명담당업무ㆍ회로설계지원자격ㆍ경력 : 경력 5년 이상(과장, 대리급)            ㆍ기타 필수 사항        우대사항ㆍ전기/전자공학ㆍ해당직무 근무경험근무조건ㆍ근무형태:정규직ㆍ근무일시:주 5일(월~금) 08:30 ~ 17:40ㆍ급여:면접후 결정ㆍ근무지역:(413-811) 경기 파주시 월롱면 덕은리 391-1전형절차 서류전형 임원면접 최종합격접수기간 / 방법ㆍ접수기간:2020년 10월 4일 (일) 15시  ~ 2020년 10월 12일 (월) 24시ㆍ접수방법:사람인 입사지원ㆍ이력서양식:사람인 온라인 이력서ㆍ제출서류:사람인 입사지원서유의사항ㆍ학력, 성별, 연령을 보지않는 블라인드 채용입니다. ㆍ입사지원 서류에 허위사실이 발견될 경우, 채용확정 이후라도 채용이 취소될 수 있습니다.ㆍ모집분야별로 마감일이 상이할 수 있으니 유의하시길 바랍니다.",20201012,5,경기 파주시,경력5년↑,대졸↑,정규직,,,선일금고제작,http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=38852650&location=ts&searchword=IT&searchType=search&paid_fl=n,2020-10-07
듀이트리 웹 디자인 경력사원 모집,"채용공고 상세듀이트리 웹 디자인 경력사원 모집기업 소개 또는 채용 안내를 작성해보세요. 불필요시 '소개글'을 OFF하면 소개 영역이 숨겨집니다.모집부문 및 상세내용모집부문상세내용공통 자격요건ㆍ학력 : 대졸 이상 (2,3년)ㆍ나이/성별 : 무관온라인 웹 디자인온라인 영업팀 1명담당업무- 제품 상세 페이지 디자인- 자사몰 배너 + 이벤트페이지 + E-DM 제작- 외부 온라인몰 기획전 배너 + 이벤트/프로모션 페이지 제작- 마케팅 온라인/디지털 제작물 제작- 디지털 광고 제작지원자격- 경력 : 경력 2년 ~ 3년(팀원급)- 포토샵&일러스트 사용 능숙자- 포트폴리오 자료 필히 첨부            ㆍ기타 필수 사항        우대사항- 화장품 동종 업계 근무 유 경험자- 영상 편집 가능자근무조건ㆍ근무형태:정규직(수습기간)-3개월ㆍ근무일시:주 5일(월~금) 오전 9시~오후 6시ㆍ급여:회사내규에 따름ㆍ근무지역:(05702) 서울시 송파구 중대로23길 9, 듀이트리빌딩 5층 - 3, 5호선 오금역 에서 100m 이내전형절차 서류전형 1차면접 2차면접 최종합격접수기간 / 방법ㆍ접수기간:2020년 10월 5일 (월) 09시  ~ 2020년 10월 23일 (금) 24시ㆍ접수방법:사람인 입사지원ㆍ이력서양식:사람인 온라인 이력서ㆍ제출서류:이력서(희망연봉 기재), 자기소개서, 포트폴리오(필수)유의사항ㆍ학력, 성별, 연령을 보지않는 블라인드 채용입니다. ㆍ입사지원 서류에 허위사실이 발견될 경우, 채용확정 이후라도 채용이 취소될 수 있습니다.ㆍ모집분야별로 마감일이 상이할 수 있으니 유의하시길 바랍니다.",20201023,16,서울 송파구,경력 2~3년,초대졸↑,정규직,,,(주)듀이트리,http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=38855273&location=ts&searchword=IT&searchType=search&paid_fl=n,2020-10-07
하드웨어(H/W)개발자  정규직 모집 공고,"채용공고 상세하드웨어(H/W)개발자  정규직 모집 공고2000년 01월 20일에 설립된 기타 무선 통신장비 제조업업종의 무선통신장비,무선경비시스템장비 제조,도매사업을 하는 중소기업,  수출입 기업 입니다.모집부문 및 상세내용공통 자격요건ㆍ학력 : 대졸 이상 (4년)ㆍ나이/성별 : 무관R&D 하드웨어호서텔넷 정보통신 연구소 1명담당업무ㆍ무선통신기기 하드웨어 개발/회로설계 및 시험지원자격ㆍ경력 : 무관 (신입도 지원 가능)(연구원, 주임연구원급)            ㆍ기타 필수 사항        우대사항ㆍ공학계열ㆍ해당직무 근무경험, 인근거주자근무조건ㆍ근무형태:정규직(수습기간)-3개월ㆍ근무일시:주 5일(월~금) 오전 9시~오후 6시ㆍ급여:면접후 결정ㆍ근무지역:(157-030) 서울 강서구 등촌동 680-3 - 서울 5호선 발산 에서 500m 이내전형절차 서류전형 1차면접 2차면접 최종합격접수기간 / 방법ㆍ접수기간:2020년 9월 28일 (월) 19시  ~ 2020년 10월 28일 (수) 24시ㆍ접수방법:사람인 입사지원ㆍ이력서양식:사람인 온라인 입사지원서ㆍ제출서류:유의사항ㆍ학력, 성별, 연령을 보지않는 블라인드 채용입니다. ㆍ입사지원 서류에 허위사실이 발견될 경우, 채용확정 이후라도 채용이 취소될 수 있습니다.ㆍ모집분야별로 마감일이 상이할 수 있으니 유의하시길 바랍니다.",20201028,21,서울 강서구,경력무관,대졸↑,정규직,,,(주)호서텔넷,http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=38842894&location=ts&searchword=IT&searchType=search&paid_fl=n,2020-10-07
응용프로그램개발/웹개발 정규직 모집합니다(신입/경력),"채용공고 상세응용프로그램개발/웹개발 정규직 모집합니다(신입/경력)2009년 06월 05일에 설립된 응용 소프트웨어 개발 및 공급업업종의 소프트웨어(데이타계측,제어,에너지탄소경영시스템,공정관리시스템) 개발,공급,유지보수/컴퓨터주변기기 도소매,제조/자동제어 제조사업을 하는 중소기업,  주식회사기업 입니다.모집부문 및 상세내용공통 자격요건ㆍ학력 : 대졸 이상 (4년)ㆍ나이/성별 : 25세~35세/무관솔루션 개발 및 운영지원전략사업기획팀 0명담당업무ㆍ자사솔루션 개발 및 운영  (C# / ASP.NET),에너지 경영 시스템, 에너지 솔루션, RELAY,웹 기반 시스템/데이터처리 응용소프트웨어지원자격ㆍ경력 : 신입/경력 3년 이하(사원, 대리급)            ㆍ기타 필수 사항        우대사항ㆍ컴퓨터/시스템공학, 공학계열ㆍ정보처리기사ㆍ인근거주자, 해당직무 근무경험근무조건ㆍ근무형태:정규직(수습기간)-3개월ㆍ근무일시:주 5일(월~금) 오전 9시~오후 6시ㆍ급여:2,400~2,600만원(협의가능)ㆍ근무지역:(48058) 부산 해운대구 센텀중앙로 97 센텀스카이비즈 - 동해선 센텀 에서 500m 이내전형절차 서류전형 1차면접 2차면접 최종합격접수기간 / 방법ㆍ접수기간:2020년 9월 15일 (화) 11시  ~ 2020년 11월 14일 (토) 24시ㆍ접수방법:사람인 입사지원ㆍ이력서양식:사람인 온라인 이력서ㆍ제출서류:사람인 이력서  : 자기소개서 필수 - 자기소개서 없을경우 서류 불합격입니다.유의사항ㆍ학력, 성별, 연령을 보지않는 블라인드 채용입니다. ㆍ입사지원 서류에 허위사실이 발견될 경우, 채용확정 이후라도 채용이 취소될 수 있습니다.ㆍ모집분야별로 마감일이 상이할 수 있으니 유의하시길 바랍니다.",20201114,38,,,,,,,엔포스(주),http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=38779064&location=ts&searchword=IT&searchType=search&paid_fl=n,2020-10-07
고양사무실 디자이너 채용 (신입),"채용공고 상세고양사무실 디자이너 채용 (신입)2009년 04월 16일에 설립된 플라스틱 시트 및 판 제조업업종의 핫멜시트,핫멜시트,무역(핫멜시트)사업을 하는 중소기업 입니다.모집부문 및 상세내용공통 자격요건ㆍ학력 : 무관ㆍ나이/성별 : 무관고양사무실 디자이너 채용 (신입) 0명담당업무ㆍ홈페이지 및 쇼핑몰 관리 (서버 관리 등 기본적인 프로그래밍 가능자)ㆍ포토샵, 일러스트 능통자ㆍ실물 디자인(제품 디자인)지원자격ㆍ경력 : 무관 (신입도 지원 가능)            ㆍ기타 필수 사항        우대사항ㆍ해당직무 근무경험, 인근거주자, 홈페이지 서버 조작 및 웹 관리, 영상편집근무조건ㆍ근무형태:정규직(수습기간)-3개월ㆍ근무일시:주 5일(월~금) 오전 9시~오후 6시ㆍ급여:회사내규에 따름ㆍ근무지역:(10550) 경기 고양시 덕양구 고양대로 1768, 3층 (주)창대핫멜시트(삼송동) - 서울 3호선 원흥 에서 800m 이내전형절차 서류전형 1차면접 최종합격접수기간 / 방법ㆍ접수기간:2020년 9월 7일 (월) 09시  ~ 2020년 11월 6일 (금) 24시ㆍ접수방법:사람인 입사지원ㆍ이력서양식:사람인 온라인 이력서ㆍ제출서류:유의사항ㆍ학력, 성별, 연령을 보지않는 블라인드 채용입니다. ㆍ입사지원 서류에 허위사실이 발견될 경우, 채용확정 이후라도 채용이 취소될 수 있습니다.ㆍ모집분야별로 마감일이 상이할 수 있으니 유의하시길 바랍니다.",20201106,30,경기 고양시 덕양구,경력무관,학력무관,정규직,,,(주)창대핫멜시트,http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=38733443&location=ts&searchword=IT&searchType=search&paid_fl=n,2020-10-07
(경북구미) 타임컴즈에서 재능을 펼칠 웹개발자를 찾습니다,"채용공고 상세(경북구미) 타임컴즈에서 재능을 펼칠 웹개발자를 찾습니다응용 소프트웨어 개발 및 공급업업종의 통합시스템 개발,컨설팅,유지보수,웹디자인,S/W개발,홈페이지제작,자료 처리,DB구축,정보처리/드론조종교육사업을 하는 중소기업 입니다.모집부문 및 상세내용공통 자격요건ㆍ학력 : 무관ㆍ나이/성별 : 무관웹개발자부설연구소 0명담당업무ㆍ웹사이트 및 솔루션 개발지원자격ㆍ경력 : 무관 (신입도 지원 가능)(사원, 주임, 팀원급)            ㆍ기타 필수 사항        우대사항ㆍ유사업무 경험ㆍ관련학과 졸업자ㆍJAVAㆍ전자정부 표준프레임워크 사용 경험자ㆍ정보처리기사 자격증 소지자ㆍ운전가능자ㆍ컴퓨터/시스템공학ㆍ컴퓨터활용능력 우수, 인근거주자, 해당직무 근무경험, 문서작성 우수자근무조건ㆍ근무형태:정규직(수습기간)-6개월ㆍ근무일시:주 5일(월~금) 오전 9시~오후 6시ㆍ급여:면접후 결정ㆍ근무지역:(730-010) 경북 구미시 원평동 1053-2 쌍용빌딩 2층 202호 타임컴즈(부설연구소)전형절차 서류전형 1차면접 최종합격접수기간 / 방법ㆍ접수기간:2020년 9월 16일 (수) 09시  ~ 채용시ㆍ접수방법:사람인 입사지원ㆍ이력서양식:사람인 온라인 이력서ㆍ제출서류:자격증 사본 및 기타증빙서류유의사항ㆍ학력, 성별, 연령을 보지않는 블라인드 채용입니다. ㆍ입사지원 서류에 허위사실이 발견될 경우, 채용확정 이후라도 채용이 취소될 수 있습니다.ㆍ모집분야별로 마감일이 상이할 수 있으니 유의하시길 바랍니다.",채용시,999,경북 구미시,경력무관,학력무관,정규직,,,타임컴즈,http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=38784042&location=ts&searchword=IT&searchType=search&paid_fl=n,2020-10-07
[웹디자이너 모집] -쇼핑몰/온라인사이트 경험자 우대,"채용공고 상세[웹디자이너 모집] -쇼핑몰/온라인사이트 경험자 우대자전거 및 기타 운송장비 도매업업종의 자전거용품 도소매,제조사업을 하는 중소기업 입니다.모집부문 및 상세내용공통 자격요건ㆍ학력 : 고졸 이상ㆍ나이/성별 : 25세 이상/무관웹디자인 쇼핑몰관리 블로그관리 마케팅지원마케팅 1명담당업무ㆍ웹 디자인 [제품사진/온라인 상세/이벤트페이지 디자인],오픈마켓상세/관리,마케팅업무지원지원자격ㆍ경력 : 무관 (신입도 지원 가능)(대리, 사원급)            ㆍ기타 필수 사항        우대사항ㆍ인근거주자, 해당직무 근무경험, 포토샵 능숙자근무조건ㆍ근무형태:정규직(수습기간)-2개월ㆍ근무일시:주 5일(월~금) 오전 9시~오후 6시ㆍ급여:2,200~2,400만원ㆍ근무지역:(482-833) 경기 양주시 백석읍 방성리 109-18전형절차 서류전형 1차면접 최종합격접수기간 / 방법ㆍ접수기간:2020년 9월 16일 (수) 09시  ~ 2020년 10월 30일 (금) 24시ㆍ접수방법:사람인 입사지원ㆍ이력서양식:사람인 온라인 이력서ㆍ제출서류:(필수) 이력서/ 자기소개서/ 포트폴리오유의사항ㆍ학력, 성별, 연령을 보지않는 블라인드 채용입니다. ㆍ입사지원 서류에 허위사실이 발견될 경우, 채용확정 이후라도 채용이 취소될 수 있습니다.ㆍ모집분야별로 마감일이 상이할 수 있으니 유의하시길 바랍니다.",20201030,23,,,,,,,신지전자,http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=38784214&location=ts&searchword=IT&searchType=search&paid_fl=n,2020-10-07
광고 컨텐츠 기획자 [신입가능],"채용공고 상세광고 컨텐츠 기획자- 마케팅 컨텐츠, SNS 컨텐츠 기획- 배너 및 광고 디자인, 프롤로그 기획자- 광고 컨텐츠 기획 경험자- 스토리 구성 경험이 있으신 분- 관련 학과 출신자- 포트폴리오 필수- 공모전 수상 경력",내일마감,1,서울 강남구,경력무관,학력무관,정규직,,,(주)투믹스글로벌,http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=38750966&location=ts&searchword=IT&searchType=search&paid_fl=n,2020-10-07
인공지능 AI 및 빅데이터 T/F팀 모집합니다.,"채용공고 상세딥러닝  AI 및 빅데이터 T/F팀 모집합니다.2017년 09월 25일에 설립된 응용 소프트웨어 개발 및 공급업업종의 소프트웨어 개발,데이터베이스,온라인 정보,광고,마케팅 대행사업을 하는 중소기업 입니다.모집부문 및 상세내용공통 자격요건ㆍ학력 : 대졸 이상 (4년)ㆍ나이/성별 : 무관인공지능 분석 빅데이터데이터 분석을 통한, 고객 패턴 및 마케팅 그리고 AI기술 개발 2명People tracking, object detection, pose detection등 다양한 기술이 인공지능 점포 솔루션을 개발하는 회사입니다.O 담당업무 또는 역할1)인공지능 개발팀 Tensorflow, Caffe 또는 Torch와 같은 기계 학습 프레임 워크 이용하여 People tracking, Big data 등 연구 개발2) 소프트웨어 개발, 테스트 및 문제 해결 참여O 자격요건(필요역량)1) 컴퓨터 과학 또는 이와 유사한 기술 분야에서 학사 취득 자2) Deep Learning framework 사용 가능 자3) Deep Learning 프로젝트경험 또는 연구경험 있는 자4) Python 능숙한 자O 우대요건1) 해당 분야 석사/박사 학위 혹은 3년이상 경력2) Communication Skills, Computer Skills, Fluent in Korean, Flexible Work Schedule3) Image classification, Object tracking, Object detection 경험자 2)빅데이터 분석팀=> 다양한 모델 검증 및 연구 => 알고리즘 모델 개발 및 보완=>추천 및 예측=>데이터 클리닝=>데이터 프로세싱 연구 => AI 기술 리뷰 등 인공지능 분야 연구, 개발 업무  : 시각지능의 신기술을 먼저 검증 후 도입하게되는   선두주자 같은 역할을 맡게 될 것이며,   최근 대기업으로부터 투자를 받아 연구에 필요한   최고의 장비들 제공 가능합니다.근무조건ㆍ근무형태:정규직ㆍ근무일시:주 5일(월~금) 오전 10시~오후 7시ㆍ급여:면접후 결정ㆍ근무지역:(143-912) 서울 광진구 중곡동 639-13 - 서울 5호선 군자 에서 200m 이내전형절차 서류전형 1차면접 2차면접 최종합격접수기간 / 방법ㆍ접수기간:2020년 09월 21일 (월) 11시 ~ 2020년 11월 20일 (금) 24시ㆍ접수방법:사람인 입사지원, 홈페이지 지원ㆍ이력서양식:사람인 온라인 이력서ㆍ제출서류:유의사항ㆍ학력, 성별, 연령을 보지않는 블라인드 채용입니다. ㆍ입사지원 서류에 허위사실이 발견될 경우, 채용확정 이후라도 채용이 취소될 수 있습니다.ㆍ모집분야별로 마감일이 상이할 수 있으니 유의하시길 바랍니다.",20201120,44,서울 광진구,경력무관,대졸↑,정규직,,,(주)플라밍고,http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=38806867&location=ts&searchword=IT&searchType=search&paid_fl=n,2020-10-07
신선한 아이디어가 넘치는 영상 인재 #광고 #기획 #SNS #유튜브,"채용공고 상세신선한 아이디어가 넘치는 영상 인재 #광고 #기획 #SNS #유튜브2012년 01월 03일에 설립된 광고 대행업업종의 인터넷광고 대행사업을 하는 중소기업,  주식회사기업 입니다.모집부문 및 상세내용공통 자격요건ㆍ학력 : 무관ㆍ나이/성별 : 21세~31세/무관영상팀영상팀 2명담당업무ㆍ영상 기획, 촬영, 편집, 온라인 쇼핑몰 브랜딩, 상품 홍보 동영상 제작, 애니메이션, 모션그래픽 등등 각자 적성에 맞는 업무 배정지원자격ㆍ경력 : 신입/경력 1년 ~ 3년(면접 후 결정)            ㆍ기타 필수 사항        우대사항ㆍ해당직무 인턴경력, 여성우대, 해당직무 알바경험, 해당직무 근무경험, 포토샵 능숙자, 직접입력근무조건ㆍ근무형태:정규직, 계약직(정규직 전환가능), 인턴직(정규직 전환가능)ㆍ근무일시:주 5일(월~금) 오전 10시 ~ 오후 5시ㆍ급여:면접후 결정ㆍ근무지역:(08381) 서울 구로구 디지털로31길 19 에이스테크노타워Ⅱ 807호(구로동) - 서울 2호선 구로디지털단지 에서 800m 이내전형절차 서류전형 1차면접 최종합격접수기간 / 방법ㆍ접수기간:2020년 9월 14일 (월) 17시 ~ 2020년 11월 13일 (금) 24시ㆍ접수방법:사람인 입사지원ㆍ이력서양식:사람인 온라인 이력서ㆍ제출서류:이력서, 자기소개서 제출포트폴리오 제출유의사항ㆍ학력, 성별, 연령을 보지않는 블라인드 채용입니다. ㆍ입사지원 서류에 허위사실이 발견될 경우, 채용확정 이후라도 채용이 취소될 수 있습니다.ㆍ모집분야별로 마감일이 상이할 수 있으니 유의하시길 바랍니다.",20201113,37,서울 구로구,신입·경력,학력무관,정규직·계약직,,,(주)케이스퀘어컴즈,http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=38775107&location=ts&searchword=IT&searchType=search&paid_fl=n,2020-10-07
웹디자이너 신입및 경력자 모집,"채용공고 상세웹디자이너 신입및 경력자 모집2015년 12월 09일에 설립된 시각 디자인업업종의 홈페이지,쇼핑몰 디자인,광고대행,전자카탈로그 제작,소프트웨어 개발,학술연구용역/컴퓨터제품 도소매사업을 하는 중소기업 입니다.모집부문 및 상세내용공통 자격요건ㆍ학력 : 대졸 이상 (4년)ㆍ나이/성별 : 무관웹디자이너웹디자인팀 2명담당업무ㆍ홈페이지 디자인및제작지원자격ㆍ경력 : 신입/경력 1년 ~ 3년            ㆍ기타 필수 사항        우대사항근무조건ㆍ근무형태:계약직(정규직 전환가능)ㆍ근무일시:주 5일(월~금) 09:00~ 18:00ㆍ급여:면접후 결정ㆍ근무지역:(135-010) 서울 강남구 논현동 203-1번지 거평타운1810호 - 서울 9호선 신논현 에서 300m 이내전형절차 서류전형 1차면접 2차면접 최종합격접수기간 / 방법ㆍ접수기간:2020년 9월 24일 (목) 19시  ~ 2020년 10월 31일 (토) 24시ㆍ접수방법:사람인 입사지원ㆍ이력서양식:사람인 온라인 이력서ㆍ제출서류:이력서(이력서에 희망연봉 필히 기재) 자기소개서포트폴리오유의사항ㆍ학력, 성별, 연령을 보지않는 블라인드 채용입니다. ㆍ입사지원 서류에 허위사실이 발견될 경우, 채용확정 이후라도 채용이 취소될 수 있습니다.ㆍ모집분야별로 마감일이 상이할 수 있으니 유의하시길 바랍니다.",20201031,24,서울 강남구,신입·경력,대졸↑,계약직,,,주)디자인나우,http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=38829185&location=ts&searchword=IT&searchType=search&paid_fl=n,2020-10-07
연구개발직 경력 채용,"채용공고 상세연구개발직 경력 채용2011년 01월 04일에 설립된 전기용 기계ㆍ장비 및 관련 기자재 도매업업종의 자동차전자부품(반도체,커넥터) 도소매/전자부품 연구개발사업을 하는 중소기업,  주식회사,  수출입 기업 입니다.모집부문 및 상세내용공통 자격요건ㆍ학력 : 대졸 이상 (4년)ㆍ나이/성별 : 무관하드웨어 엔지니어연구소 0명담당업무    1.   자동차 전장품 선행 개발     - Microcontroller 및 주변회로(Interface,  Logic) 설계    - A/Work 설계, PCB제작(시작품)    - 하드웨어 검증 및 평가 업무지원자격    1. 경력 : 경력 5년 이상    2. 직급/직책: 선임/책임연구원 급    3.  학력: 공학계열 학사학위 이상 소지자     4. 전공: 전기/전자/자동차/컴퓨터 공학우대사항1. 해당직무 근무경험2. 하드웨어/소프트웨어 병행 설계/개발 가능자 소프트웨어 엔지니어연구소 0명담당업무     1.   자동차 제어기 로직 개발     - MCU Firmware 설계 및 자동차용 통신 로직  설계     - SW(제어로직 등) 검증     - C/C++ 사용 가능자      2. SW사양관리지원자격     1. 경력: 5년이상     2. 직급/직책: 선임/책임연구원 급     3. 학력: 공학계열 학사학위 이상 소지자     4. 전공: 전기/전자/자동차/컴퓨터 공학         우대조건1. 해당직무 근무경험2. 하드웨어/소프트웨어 병행 설계/개발 가능자근무조건ㆍ근무형태:정규직(수습기간)-3개월ㆍ근무일시:주 5일(월~금) 09:30~17:30ㆍ급여:회사내규에 따름(면접 후 결정)ㆍ근무지역:(08507) 서울 금천구 가산디지털1로 128, 1406호전형절차 서류전형 1차면접 최종합격접수기간 / 방법ㆍ접수기간:2020년 9월 17일 (목) 15시  ~ 2020년 10월 17일 (토) 24시ㆍ접수방법:사람인 입사지원ㆍ이력서양식:사람인 온라인 이력서ㆍ제출서류:유의사항ㆍ학력, 성별, 연령을 보지않는 블라인드 채용입니다. ㆍ입사지원 서류에 허위사실이 발견될 경우, 채용확정 이후라도 채용이 취소될 수 있습니다.ㆍ모집분야별로 마감일이 상이할 수 있으니 유의하시길 바랍니다.",20201017,10,서울 금천구,경력5년↑,대졸↑,정규직,,,주식회사 에이치케이세미텍,http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=38793802&location=ts&searchword=IT&searchType=search&paid_fl=n,2020-10-07
서양화 그림 미술 작업 아티스트 디자이너,"채용공고 상세서양화 그림 미술 작업 아티스트 디자이너상품 종합 도매업업종의 무역/가정용품 도매/전자상거래사업을 하는 중소기업 입니다.모집부문 및 상세내용공통 자격요건ㆍ학력 : 무관ㆍ나이/성별 : 무관서양화 그림 미술 작업 아티스트 디자이너 1명담당업무ㆍ수작업 페인팅 , 디지털 페인팅 작업아크릴 그림 작업을 좋아하고, 일러스트나 페인터 툴을 이용해서 디자인 제작가능자지원자격ㆍ경력 : 무관 (신입도 지원 가능)(사원급)            ㆍ기타 필수 사항        우대사항ㆍ인근거주자, 해당직무 근무경험, 미술 전공자, 디지털 툴 사용가능자근무조건ㆍ근무형태:정규직(수습기간)-1개월ㆍ근무일시:주 5일(월~금) 오전 9시30~오후 6시30ㆍ급여:2,000~2,200만원1.청년내일채움 진행 가능(정부회사 지원 급여이외 추가 특별임금지급)2.성과급 제공ㆍ근무지역:(21026) 인천 계양구 계산동 763-38전형절차 서류전형 1차면접 최종합격접수기간 / 방법ㆍ접수기간:2020년 9월 12일 (토) 11시  ~ 2020년 11월 11일 (수) 24시ㆍ접수방법:사람인 입사지원ㆍ이력서양식:사람인 온라인 이력서ㆍ제출서류:유의사항ㆍ학력, 성별, 연령을 보지않는 블라인드 채용입니다. ㆍ입사지원 서류에 허위사실이 발견될 경우, 채용확정 이후라도 채용이 취소될 수 있습니다.ㆍ모집분야별로 마감일이 상이할 수 있으니 유의하시길 바랍니다.",20201111,35,,,,,,,나무마을,http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=38766274&location=ts&searchword=IT&searchType=search&paid_fl=n,2020-10-07
전기분야 안전진단 담당자 채용,"채용공고 상세전기분야 안전진단 담당자 채용2011년 03월 03일에 설립된 임시 및 일용 인력 공급업업종의 인력공급,사업시설관리,사업지원,교육컨텐츠 개발,공급/상하수도설비공사,시설물유지공사/인사노무관리대행사업을 하는 중소기업,  주식회사기업 입니다.모집부문 및 상세내용공통 자격요건ㆍ학력 : 대졸 이상 (2,3년)ㆍ나이/성별 : 무관전기분야 안전진단 담당자 채용안전진단팀 1명담당업무ㆍ안전진단(전기분야)지원자격ㆍ경력 : 무관 (신입도 지원 가능)(팀원급)            ㆍ기타 필수 사항        필수사항 및 우대사항ㆍ전기분야 공학계열(필수)ㆍ전기산업기사, 전기공사산업기사(필수)ㆍ1종보통운전면허(필수)ㆍ전기기사(우대)근무조건ㆍ근무형태:정규직, 계약직(기간제/정규직 전환가능)-2년ㆍ근무일시:주 5일(월~금) 08:30 ~ 18:00ㆍ급여:회사내규에 따름ㆍ근무지역:(03909) 서울 마포구 매봉산로 37 DMC 산학협력연구센터(상암동) - 공항철도 디지털미디어시티 에서 800m 이내전형절차 서류전형 1차면접 최종합격접수기간 / 방법ㆍ접수기간:2020년 9월 14일 (월) 13시  ~ 2020년 11월 13일 (금) 24시ㆍ접수방법:사람인 입사지원ㆍ이력서양식:사람인 온라인 이력서ㆍ제출서류:유의사항ㆍ학력, 성별, 연령을 보지않는 블라인드 채용입니다. ㆍ입사지원 서류에 허위사실이 발견될 경우, 채용확정 이후라도 채용이 취소될 수 있습니다.ㆍ모집분야별로 마감일이 상이할 수 있으니 유의하시길 바랍니다.",20201113,37,서울 마포구,경력무관,초대졸↑,정규직·기간제,,,(주)비즈니스서비스그룹,http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=38772250&location=ts&searchword=IT&searchType=search&paid_fl=n,2020-10-07
"여행을 즐기는 콘텐츠 마케터(영상기획,편집,촬영)를 모집합니다","채용공고 상세여행을 즐기는 콘텐츠 마케터(영상기획,편집,촬영)를 모집합니다응용 소프트웨어 개발 및 공급업업종의 통합시스템 개발,컨설팅,유지보수,웹디자인,S/W개발,홈페이지제작,자료 처리,DB구축,정보처리/드론조종교육사업을 하는 중소기업 입니다.모집부문 및 상세내용공통 자격요건ㆍ학력 : 무관ㆍ나이/성별 : 무관여행콘텐츠 영상마케터(기획/편집/촬영/제작)디자인부 3명담당업무ㆍ소개 콘텐츠 및 짤막영상편집 및 제작ㆍ영상촬영 및 사진촬영지원자격ㆍ경력 : 무관 (신입도 지원 가능)            ㆍ기타 필수 사항        우대사항ㆍ회사내 젊은 직원들과 열정을 뽐뿌하며 영상편집을 즐기실 분!ㆍ영상편집에 대해 관심과 자부심이 있으신 분!ㆍ영상으로 누군가에게 설득하고 동기부여하는데 자신있으신 분!ㆍ유사업무 경험ㆍ시각디자인과 졸업자ㆍ포토샵, 일러스트 가능하신 분ㆍ영상 및 사진 촬영경험 있으신 분(360도 촬영 포함)ㆍ운전가능자근무조건ㆍ근무형태:정규직(수습기간)-6개월ㆍ근무일시:주 5일(월~금) 오전 9시~오후 6시ㆍ급여:면접후 결정ㆍ근무지역:(730-010) 경북 구미시 원평동 1053-2 쌍용빌딩 2층 202호 타임컴즈(산하부설연구소)전형절차 서류전형 면접 최종합격접수기간 / 방법ㆍ접수기간:2020년 9월 16일 (수) 09시  ~ 2020년 11월 15일 (일) 24시ㆍ접수방법:사람인 입사지원ㆍ이력서양식:사람인 온라인 입사지원서ㆍ제출서류:이력서, 자기소개서, 포트폴리오 필수( ※ 포트폴리오 미제출 시 이력서 확인하지 않습니다. )유의사항ㆍ학력, 성별, 연령을 보지않는 블라인드 채용입니다. ㆍ입사지원 서류에 허위사실이 발견될 경우, 채용확정 이후라도 채용이 취소될 수 있습니다.ㆍ모집분야별로 마감일이 상이할 수 있으니 유의하시길 바랍니다.",20201115,39,경북 구미시,경력무관,학력무관,정규직,,,타임컴즈,http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=38783823&location=ts&searchword=IT&searchType=search&paid_fl=n,2020-10-07
